"rowkey","occurrenceID","eventID","catalogNumber","collectionCode","dcterms:type","dcterms:license processed","rightsHolder","dcterms:accessRights","dcterms:bibliographicCitation","dcterms:references","taxonID","scientificName processed","scientificNameAuthorship","nomenclaturalStatus","taxonRemarks","identificationRemarks","identifiedBy processed","identificationVerificationStatus","identificationVerificationStatus processed","kingdom","phylum processed","class processed","order processed","family processed","genus processed","specificEpithet","infraspecificEpithet","eventDate processed","eventTime","verbatimEventDate","day processed","month processed","year processed","eventDateEnd processed","endDay processed","endMonth processed","endYear processed","locationID","higherGeographyID","higherGeography","islandGroup","island","countryCode","county","gridreference","verbatimLocality","minimumDistanceAboveSurfaceInMeters","maximumDistanceAboveSurfaceInMeters","locationAccordingTo","locationRemarks","georeferenceVerificationStatus processed","georeferenceRemarks","geologicalContextID","basisOfRecord processed","occurrenceStatus processed","occurrenceRemarks","vitality","dynamicProperties","recordNumber","individualCount","organismQuantity","organismQuantityType","sex","lifeStage","behavior","preparations","disposition","associatedMedia","associatedReferences","associatedSequences","associatedTaxa","samplingEffort","sampleSizeUnit","measurementDeterminedDate","relationshipAccordingTo","resourceRelationshipID","measurementRemarks","measurementValue","relationshipRemarks","resourceID","relationshipEstablishedDate","relationshipOfResource","measurementMethod","measurementID","measurementType","measurementUnit","measurementDeterminedBy","measurementAccuracy","relatedResourceID","organismID","organismName","organismScope","associatedOrganisms","previousIdentifications","organismRemarks","collectionID","datasetID","institutionCode","fieldNotes","eventRemarks","datasetName","ownerInstitutionCode","otherCatalogNumbers","materialSampleID","decimalLatitude processed","decimalLongitude processed","Coordinate uncertainty - processed"
"42a4770c-4de3-4e3b-b42f-ebc761c1f0ed","55139599",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-03-22",,,"22","03","2008",,,,,,,,,,,,"NN58J",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"56.968775","-4.419659","1414.2"
"42aeb268-62ea-41f9-92be-ab5a6a839bd5","63827898",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2009-05-10",,,"10","05","2009",,,,,,,,,,,,"NH3428",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.316947","-4.749779","707.1"
"42c2fe33-9937-428d-86ee-33a2f11d5bf5","CI00004200007ZJI","CI00004200002A5Q",,"CI0000420000003J",,"CC-BY","National Trust for Scotland",,,,"NBNSYS0000000511","Loxia scotica",,,,,,"Unconfirmed","Unconfirmed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1996-06-18",,,"18","06","1996",,,,,,,,,,,,"NO09",,,,,,,,,"HumanObservation","present","FROM FIELD CARD",,,,,"1 male; 20 adult","multiple abundances",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NTS",,,"National Trust for Scotland Species Records",,,,"57.036272","-3.567027","7071.1"
"42c794ac-c8ff-4b8b-a764-3c02994015cb","97823460",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2014-05-04",,,"04","05","2014",,,,,,,,,,,,"NH9918",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.246117","-3.667077","707.1"
"42cb560c-3be1-45a5-a49c-45470d262666","10984765",,,,,"OGL","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2009-04-19",,,"19","04","2009",,,,,,,,,,,,"NJ3911",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO/JNCC/RSPB partnership)",,,,"57.190292","-3.002664","707.1"
"42de759b-10b3-44f5-af73-31a9bb4c9261","30356913",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1989-03-25",,,"25","03","1989",,,,,,,,,,,,"NJ0427",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.328003","-3.587734","707.1"
"42fe09a4-027d-47d4-8315-89d8815f91cf","226132751","Scotland2006-2011-SAMPLE",,"Scotland2006-2011",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2006",,,"","","2006","2011",,,"2011","11450162",,,,,,,"NH30U",,,,,,"Accepted",,,"HumanObservation","present",,,,"BCTP2012_19835",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000811",,,,,,,,"57.142876","-4.695516","1414.2"
"430433a3-97ff-43a4-baaf-64b57fa9740c","125369225",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2017-01-16",,,"16","01","2017",,,,,,,,,,,,"NH6234",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.380101","-4.288653","707.1"
"432e2c17-7eb3-4b38-b4c3-383abc482e98","117345020","ScottishCrossbill2008-SAMPLE",,"ScottishCrossbill2008",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-02-25",,,"25","02","2008","2008-02-25","25","02","2008","9669096",,,,,,,"NJ1358",,,,,,"Accepted",,,"HumanObservation","present",,,,"668",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000601",,,,,,,,"57.608171","-3.449296","707.1"
"4339a131-e77e-4882-9d12-f58152adc803","230035795","no key-SAMPLE",,"no key",,"CC-BY-NC",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1981-11",,,"","11","1981","1984-02",,"02","1984","11875110",,,,,,,"NH56",,,,,,"Accepted - considered correct",,,"HumanObservation","present",,,,"WIN46916",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000599","British Trust for Ornithology",,,,,,,"57.651494","-4.431429","7071.1"
"433d5b89-f1da-4f1f-93f4-7c3c9368ff7e","66242444",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-05-10",,,"10","05","2008",,,,,,,,,,,,"NM56B",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"56.69216","-6.06825","1414.2"
"433ec648-2df2-4613-9f31-e41c63a07eaa","57362502",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2010-04-17",,,"17","04","2010",,,,,,,,,,,,"NJ62",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.314216","-2.582689","7071.1"
"4353fe3a-ba64-4ec8-8bf8-5205a0ad3354","86299015",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2012-05-06",,,"06","05","2012",,,,,,,,,,,,"NO5792",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.021653","-2.701635","707.1"
"4397aedc-13c6-4e7e-9ffd-2d1cd0bcee21","64988250",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-03-02",,,"02","03","2008",,,,,,,,,,,,"NN59Q",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"56.987981","-4.35506","1414.2"
"43995264-3007-46e4-bc54-d39faa602e0f","47958798",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1983-05-02",,,"02","05","1983",,,,,,,,,,,,"NJ05",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.575034","-3.590118","7071.1"
"43cf77e4-a571-4b38-be67-a18c5b4950c1","119296941","SOC/HighlandBirdClub2003-SAMPLE",,"SOC/HighlandBirdClub2003",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2003-07-30",,,"30","07","2003","2003-07-30","30","07","2003","9794629",,,,,,,"NC80X",,,,,,"Accepted",,,"HumanObservation","present",,,,"H2003-3201",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000453","The Scottish Ornithologists' Club",,,,,,,"58.020249","-3.880715","1414.2"
"43dfcca8-262f-4272-a871-5414b6669f26","84096038",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2011-04-27",,,"27","04","2011",,,,,,,,,,,,"NH74A",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.440936","-4.15081","1414.2"
"441d04d4-7f43-4bf3-8168-83496d3dc019","109716909",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2017-01-07",,,"07","01","2017",,,,,,,,,,,,"NO1891",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.007425","-3.343516","707.1"
"444cafd6-f57d-4d1e-9723-7fe77e591c7a","59579691",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2007-11-20",,,"20","11","2007",,,,,,,,,,,,"NN59W",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.006548","-4.323295","1414.2"
"44982186-aa04-4e32-ac3b-f0c763fd823c","117345057","ScottishCrossbill2008-SAMPLE",,"ScottishCrossbill2008",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-01-08",,,"08","01","2008","2008-01-08","08","01","2008","9669523",,,,,,,"NJ2429",,,,,,"Accepted",,,"HumanObservation","present",,,,"392",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000601",,,,,,,,"57.349717","-3.256285","707.1"
"44b1f200-f601-4e14-b8c2-3bbad180472e","117344686","ScottishCrossbill2008-SAMPLE",,"ScottishCrossbill2008",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-02-11",,,"11","02","2008","2008-02-11","11","02","2008","9669354",,,,,,,"NC5501",,,,,,"Accepted",,,"HumanObservation","present",,,,"853",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000601",,,,,,,,"57.979203","-4.445143","707.1"
"450d8571-c0de-44df-9140-c332981aac48","222643612","1-SAMPLE",,"1",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2002",,,"","","2002","2002",,,"2002","11053407",,,,,,,"NJ62W",,,,,,"Accepted",,,"HumanObservation","present",,,,"NESBBA0206-17591",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000571","The Scottish Ornithologists' Club",,,,,,,"57.296541","-2.516035","1414.2"
"451b59c7-c02c-4744-b088-4cda0fe33331","2859126",,,,,"OGL","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2015-05-15",,,"15","05","2015",,,,,,,,,,,,"NT3539",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO/JNCC/RSPB partnership)",,,,"55.644745","-3.026358","707.1"
"452d67e5-a1a7-4329-a1e2-772b86efb5c3","226155808","Scotland2006-2011-SAMPLE",,"Scotland2006-2011",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2006",,,"","","2006","2011",,,"2011","11465990",,,,,,,"NH55W",,,,,,"Accepted",,,"HumanObservation","present",,,,"BCTP2012_19853",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000811",,,,,,,,"57.545067","-4.357483","1414.2"
"454647e7-00f5-4174-9152-9867c05788cf","226149028","Scotland2006-2011-SAMPLE",,"Scotland2006-2011",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2006",,,"","","2006","2011",,,"2011","11435994",,,,,,,"NH12W",,,,,,"Accepted",,,"HumanObservation","present",,,,"BCTP2012_19825",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000811",,,,,,,,"57.261725","-5.002747","1414.2"
"4551e61d-80a6-4a49-9eec-980b03cbc3d8","117376183","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1998-02-25",,,"25","02","1998","1998-02-25","25","02","1998",,,,,,,,"NH92",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655679",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"57.303467","-3.744369","7071.1"
"4585449b-f4e6-47e1-874b-fa13ac5dc805","226179534","Scotland2006-2011-SAMPLE",,"Scotland2006-2011",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2006",,,"","","2006","2011",,,"2011","11447915",,,,,,,"NJ52W",,,,,,"Accepted",,,"HumanObservation","present",,,,"BCTP2012_19929",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000811",,,,,,,,"57.295751","-2.681956","1414.2"
"45965307-e8ec-4338-8870-ec56ece40a53","124002784",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2018-11-16",,,"16","11","2018",,,,,,,,,,,,"NJ02N",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.323618","-3.57924","1414.2"
"459976eb-c5b1-4fd6-a5d7-d40c02b60120","13018708",,,,,"OGL","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2007-03-30",,,"30","03","2007",,,,,,,,,,,,"NO1491",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO/JNCC/RSPB partnership)",,,,"57.006701","-3.409354","707.1"
"45cf2a18-f710-435b-b19b-028c65875ae5","230050427","no key-SAMPLE",,"no key",,"CC-BY-NC",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1981-11",,,"","11","1981","1984-02",,"02","1984","11874941",,,,,,,"NO19",,,,,,"Accepted - considered correct",,,"HumanObservation","present",,,,"WIN46965",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000599","British Trust for Ornithology",,,,,,,"57.038225","-3.402308","7071.1"
"45d4e56f-21a1-46d6-b808-801da459642d","117376653","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2000-02-21",,,"21","02","2000","2000-02-21","21","02","2000",,,,,,,,"NJ40",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655446",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"57.132604","-2.910239","7071.1"
"46735a2f-e336-4d47-9d45-bc759fa6b9d4","17086372",,,,,"OGL","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1996-09-07",,,"07","09","1996",,,,,,,,,,,,"NO4294",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO/JNCC/RSPB partnership)",,,,"57.037988","-2.94912","707.1"
"46e87808-78c7-4d0e-980f-580260e6f2cc","117376400","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1999-03-20",,,"20","03","1999","1999-03-20","20","03","1999",,,,,,,,"NH78",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655728",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"57.837012","-4.106987","7071.1"
"46ed2eb9-efe8-41a4-b6d8-4b6d79b335fa","248946544","no key-SAMPLE",,"no key",,"CC-BY-NC",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1988-04",,,"","04","1988","1991-07",,"07","1991","13013102",,,,,,,"NJ30",,,,,,"Accepted - considered correct",,,"HumanObservation","present",,,,"GIB52053",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000147","British Trust for Ornithology",,,,,,,"57.131297","-3.075409","7071.1"
"46fd0fcd-ccaf-4116-a6a5-4d9bf0931754","230040047","no key-SAMPLE",,"no key",,"CC-BY-NC",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1981-11",,,"","11","1981","1984-02",,"02","1984","11875029",,,,,,,"NH77",,,,,,"Accepted - considered correct",,,"HumanObservation","present",,,,"WIN46923",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000599","British Trust for Ornithology",,,,,,,"57.747252","-4.101761","7071.1"
"470f8ffe-d620-49ff-9b1e-8caf71812822","32199579",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1991-02-17",,,"17","02","1991",,,,,,,,,,,,"NO0889",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"56.987589","-3.507377","707.1"
"4717ce5b-85f8-40d8-8af9-598c3a45e641","115388265",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2016-06-18",,,"18","06","2016",,,,,,,,,,,,"NH9718",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.245673","-3.700203","707.1"
"47186369-801d-46af-adce-753ce769efc8","91910328",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2014-06-20",,,"20","06","2014",,,,,,,,,,,,"NJ0216",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.228808","-3.616599","707.1"
"47310865-f77a-469a-9ed4-7092699a43df","36054683",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1997-04-12",,,"12","04","1997",,,,,,,,,,,,"NH9207",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.14576","-3.778261","707.1"
"4746b6b9-4f38-41ff-80ca-9ded2854bad0","117376261","no key-SAMPLE",,"no key",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1999-03-09",,,"09","03","1999","1999-03-09","09","03","1999",,,,,,,,"NH91",,,,,,"Accepted",,,"HumanObservation","present",,,,"3655766",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000793",,,,,,,,"57.21368","-3.740129","7071.1"
"47594427-096a-49fd-be83-508372f030b3","226156993","Scotland2006-2011-SAMPLE",,"Scotland2006-2011",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2006",,,"","","2006","2011",,,"2011","11435239",,,,,,,"NN59W",,,,,,"Accepted",,,"HumanObservation","present",,,,"BCTP2012_19939",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000811",,,,,,,,"57.006548","-4.323295","1414.2"
"478162f2-ffc4-47bc-b2b9-5d7a481a1ce4","76284779",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2014-05-02",,,"02","05","2014",,,,,,,,,,,,"NH95D",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.589827","-3.824979","1414.2"
"47a6b998-ed70-4e84-a7f4-905feee745be","93814046",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2015-04-22",,,"22","04","2015",,,,,,,,,,,,"NH7524",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.294075","-4.067544","707.1"
"47dbb031-c175-4195-a284-0def916ca302","30356912",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2005-02-06",,,"06","02","2005",,,,,,,,,,,,"NH9718",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.245673","-3.700203","707.1"
"47f53229-02ea-4b77-9f79-4d276d728524","113078780",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Accepted - considered correct","Accepted - considered correct","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2019-10-02",,,"02","10","2019",,,,,,,,,,,,"NH9818",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.245896","-3.68364","707.1"
"4810d51c-3233-4d09-a9e9-5bc35d1acd97","45438343",,,,,"CC-BY-NC","BTO",,,,"NHMSYS0000530457","Loxia scotica",,,,,,"Unconfirmed - not reviewed","Unconfirmed - not reviewed","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"1998-05-31",,,"31","05","1998",,,,,,,,,,,,"NH8301",,,,,,,,,"HumanObservation","present",,"alive",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"BTO",,,"Birds (BTO+partners)",,,,"57.089697","-3.924113","707.1"
"48133d5b-5dcd-4c2f-992f-5e6ec1842b8e","117345042","ScottishCrossbill2008-SAMPLE",,"ScottishCrossbill2008",,"CC-BY",,,,,"NHMSYS0000530457","Loxia scotica",,,,,,,"Accepted","Animalia","Chordata","Aves","Passeriformes","Fringillidae","Loxia",,,"2008-01-08",,,"08","01","2008","2008-01-08","08","01","2008","9669141",,,,,,,"NJ2040",,,,,,"Accepted",,,"HumanObservation","present",,,,"492",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"GA000601",,,,,,,,"57.447819","-3.326301","707.1"
